,COREL,COREL ACADEMIC SL LVL 2 3YR,Licence,999.99,8275463,5,COREL ACADEMIC SL LVL 2 3YR,
,COREL,COREL ACADEMIC SL LVL 3 1 YR,Licence,999.99,8275480,5,COREL ACADEMIC SL LVL 3 1 YR,
,COREL,COREL ACADEMIC SL LVL 3 3 YR,Licence,999.99,8275498,5,COREL ACADEMIC SL LVL 3 3 YR,
,COREL,COREL ACADEMIC SL LVL 4 1 YR,Licence,999.99,8275519,5,COREL ACADEMIC SL LVL 4 1 YR,
,COREL,COREL ACADEMIC SL LVL 4 3 YR,Licence,999.99,8275527,5,COREL ACADEMIC SL LVL 4 3 YR,
,COREL,COREL ACADEMIC SL LVL 5 1 YR,Licence,999.99,8275543,5,COREL ACADEMIC SL LVL 5 1 YR,
,COREL,COREL ACADEMIC SL LVL 5 3 YR,Licence,999.99,8275551,5,COREL ACADEMIC SL LVL 5 3 YR,
,COREL,COREL ACADEMIC SL LVL1 BUY-OUT,Licence,999.99,8275367,5,COREL ACADEMIC SL LVL1 BUY-OUT,
,COREL,COREL ACADEMIC SL LVL2 BUY-OUT,Licence,999.99,8275471,5,COREL ACADEMIC SL LVL2 BUY-OUT,
,COREL,COREL ACADEMIC SL LVL3 BUY-OUT,Licence,999.99,8275501,5,COREL ACADEMIC SL LVL3 BUY-OUT,
,COREL,COREL ACADEMIC SL LVL4 BUY-OUT,Licence,999.99,8275535,5,COREL ACADEMIC SL LVL4 BUY-OUT,
,COREL,COREL ACADEMIC SL LVL5 BUY-OUT,Licence,999.99,8275560,5,COREL ACADEMIC SL LVL5 BUY-OUT,
,COREL,COREL PDF FUSION EDU MAIN 1-60,Licence,11.07,8270427,5,COREL PDF FUSION EDU MAIN 1-60,
,COREL,COREL PDF FUSION EDU MAIN 301+,Licence,8.98,8270443,5,COREL PDF FUSION EDU MAIN 301+,
,COREL,COREL PDF FUSION EDUMAIN61-300,Licence,9.98,8270435,5,COREL PDF FUSION EDUMAIN61-300,
,COREL,COREL PDF FUSION 1 COM 1-10LIC,Licence,62.99,8146231,5,COREL PDF FUSION 1 COM 1-10LIC,
,COREL,COREL PDF FUSION 1 COM11-25LIC,Licence,60.19,8146240,5,COREL PDF FUSION 1 COM11-25LIC,
,COREL,COREL PDF FUSION 1 COM26-60LIC,Licence,57.39,8146258,5,COREL PDF FUSION 1 COM26-60LIC,
